blend_id,comp1_smiles,comp1_type,comp1_LogP,comp1_TPSA,comp1_MolWt,comp1_Van_Der_Waals_volume,comp1_Fraction_non_rotatable_bonds,comp1_num_atoms,comp1_Degree_of_branching,comp1_Labute_asa,comp1_Mol_mr,comp2_smiles,comp2_type,comp2_LogP,comp2_TPSA,comp2_MolWt,comp2_Van_Der_Waals_volume,comp2_Fraction_non_rotatable_bonds,comp2_num_atoms,comp2_Degree_of_branching,comp2_Labute_asa,comp2_Mol_mr,comp3_smiles,comp3_type,comp3_LogP,comp3_TPSA,comp3_MolWt,comp3_Van_Der_Waals_volume,comp3_Fraction_non_rotatable_bonds,comp3_num_atoms,comp3_Degree_of_branching,comp3_Labute_asa,comp3_Mol_mr,comp4_smiles,comp4_type,comp4_LogP,comp4_TPSA,comp4_MolWt,comp4_Van_Der_Waals_volume,comp4_Fraction_non_rotatable_bonds,comp4_num_atoms,comp4_Degree_of_branching,comp4_Labute_asa,comp4_Mol_mr,oil_property_value,comp5_smiles,comp5_type,comp5_LogP,comp5_TPSA,comp5_MolWt,comp5_Van_Der_Waals_volume,comp5_Fraction_non_rotatable_bonds,comp5_num_atoms,comp5_Degree_of_branching,comp5_Labute_asa,comp5_Mol_mr,comp6_smiles,comp6_type,comp6_LogP,comp6_TPSA,comp6_MolWt,comp6_Van_Der_Waals_volume,comp6_Fraction_non_rotatable_bonds,comp6_num_atoms,comp6_Degree_of_branching,comp6_Labute_asa,comp6_Mol_mr
3fd610ad-f929-48a9-ba7a-213a5e1b09c3,CCC(C)(C)CC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.832600000000001,0.0,100.20499999999998,259.8683555147429,0.0,23.0,3.360435142696057,46.92890371420919,34.362999999999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fe31dae-f2db-406e-8e12-990b622703e4,CCCCC,c619e01a-fa8d-41eb-98e1-ac12ca5ad1c4,2.1965000000000003,0.0,72.151,189.7563850670283,0.0,17.0,2.19060968716425,34.19901948541599,25.19899999999999,CCCCCC,c619e01a-fa8d-41eb-98e1-ac12ca5ad1c4,2.5866000000000007,0.0,86.178,224.8123702908856,0.0,20.0,2.3390923149762908,40.563961599812586,29.81599999999998,COC(C(C)(CC)C)=O,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,1.5956,26.3,130.18699999999998,276.58895881469897,0.25,23.0,3.970539116982576,56.20397104375984,36.088,,,,,,,,,,,,7.336,,,,,,,,,,,,,,,,,,,,,,
406cb822-6127-41c9-a085-b758d0ca8756,CC(C)(C)C(OC)=O,3c2a3660-996c-4e65-a646-a4dce7a316cc,1.2055,26.3,116.15999999999998,241.5329735908417,0.8571428571428571,20.0,3.823378455220923,49.83902892936324,31.470999999999982,CCCCCCC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.976700000000002,0.0,100.205,259.8683555147429,0.0,23.0,2.447472887876344,46.92890371420919,34.432999999999986,CCC(CC(C)OCCCC)Cl,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,3.599100000000002,9.23,192.73,397.8256373106072,0.0909090909090909,33.0,3.2602402991720387,81.44054151378758,54.871000000000045,CCCCC,c619e01a-fa8d-41eb-98e1-ac12ca5ad1c4,2.1965000000000003,0.0,72.151,189.7563850670283,0.0,17.0,2.19060968716425,34.19901948541599,25.19899999999999,6.1,,,,,,,,,,,,,,,,,,,,,,
406cc7cd-0e65-45b2-86ff-335b9d90e2c3,CCC(C)(C)CC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.832600000000001,0.0,100.20499999999998,259.8683555147429,0.0,23.0,3.360435142696057,46.92890371420919,34.362999999999985,CC(C)(C)C(OC)=O,3c2a3660-996c-4e65-a646-a4dce7a316cc,1.2055,26.3,116.15999999999998,241.5329735908417,0.8571428571428571,20.0,3.823378455220923,49.83902892936324,31.470999999999982,CC(C)CCCCC,08fd5376-1bfd-4f0c-9c61-8d325ef74f40,3.2227000000000023,0.0,114.232,294.9243407386002,0.0,26.0,2.715842761293259,53.29384582860581,38.98,CC(C)(C)CC(C)(C)C,2b8465f2-f5e2-4d0a-b468-52ec4467def1,3.468700000000003,0.0,128.259,329.9803259624575,1.0,29.0,3.746417931251032,59.6587879430024,43.52700000000001,5.61,,,,,,,,,,,,,,,,,,,,,,
40cfecab-7da2-4d68-8e72-f104c3d48924,CC1=CC2=NNN=C2C=C1.C(CO)N(CCO)CCO,6591513c-ab92-4ef5-8ae1-85f102074cbb,-0.4683800000000002,105.5,282.344,542.1996221014284,0.5,42.0,1.999999961100001e-07,117.40139205204586,76.32310000000003,CCCCC,c619e01a-fa8d-41eb-98e1-ac12ca5ad1c4,2.1965000000000003,0.0,72.151,189.7563850670283,0.0,17.0,2.19060968716425,34.19901948541599,25.19899999999999,,,,,,,,,,,,,,,,,,,,,,,5.33,,,,,,,,,,,,,,,,,,,,,,
418021b0-ca7a-42a0-b7ea-181186e7ed89,CCC(C)(C)CC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.832600000000001,0.0,100.20499999999998,259.8683555147429,0.0,23.0,3.360435142696057,46.92890371420919,34.362999999999985,CCCCCCC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.976700000000002,0.0,100.205,259.8683555147429,0.0,23.0,2.447472887876344,46.92890371420919,34.432999999999986,CC(C)CCCCC,08fd5376-1bfd-4f0c-9c61-8d325ef74f40,3.2227000000000023,0.0,114.232,294.9243407386002,0.0,26.0,2.715842761293259,53.29384582860581,38.98,CC(C)(C)C(OC)=O,3c2a3660-996c-4e65-a646-a4dce7a316cc,1.2055,26.3,116.15999999999998,241.5329735908417,0.8571428571428571,20.0,3.823378455220923,49.83902892936324,31.470999999999982,6.49,CCCCC(C)C,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,2.832600000000001,0.0,100.20499999999998,259.8683555147429,0.0,23.0,2.678257743164726,46.92890371420919,34.362999999999985,,,,,,,,,,,
41910c6e-dc97-46db-b632-8962a8782267,CCCCCCC(CCCCCCCC)CCCCCCCC,3c132c45-5aea-4626-8a81-becbb02b10b0,9.0742,0.0,324.63700000000006,820.7641190964598,0.0,71.0,3.704520443235785,148.76797754455495,108.2350000000001,CCC(C)(C)CC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.832600000000001,0.0,100.20499999999998,259.8683555147429,0.0,23.0,3.360435142696057,46.92890371420919,34.362999999999985,,,,,,,,,,,,,,,,,,,,,,,32.28,,,,,,,,,,,,,,,,,,,,,,
4290de2b-7013-47c8-aa60-3cff5c960906,CCCCCC,c619e01a-fa8d-41eb-98e1-ac12ca5ad1c4,2.5866000000000007,0.0,86.178,224.8123702908856,0.0,20.0,2.3390923149762908,40.563961599812586,29.81599999999998,CCCCC(C)C,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,2.832600000000001,0.0,100.20499999999998,259.8683555147429,0.0,23.0,2.678257743164726,46.92890371420919,34.362999999999985,CCC(C(OC)=O)CC,3c2a3660-996c-4e65-a646-a4dce7a316cc,1.5956,26.3,130.18699999999998,276.58895881469897,0.25,23.0,3.6437564476124793,56.20397104375983,36.088,CCCCC,c619e01a-fa8d-41eb-98e1-ac12ca5ad1c4,2.1965000000000003,0.0,72.151,189.7563850670283,0.0,17.0,2.19060968716425,34.19901948541599,25.19899999999999,6.4,,,,,,,,,,,,,,,,,,,,,,
430f0614-2322-4217-aa81-595f22e631d5,CCC(CC(C)OCCCC)Cl,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,3.599100000000002,9.23,192.73,397.8256373106072,0.0909090909090909,33.0,3.2602402991720387,81.44054151378758,54.871000000000045,CCCCCCC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.976700000000002,0.0,100.205,259.8683555147429,0.0,23.0,2.447472887876344,46.92890371420919,34.432999999999986,CCC(C)(C)CC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.832600000000001,0.0,100.20499999999998,259.8683555147429,0.0,23.0,3.360435142696057,46.92890371420919,34.362999999999985,CC(C)(C)C(OC)=O,3c2a3660-996c-4e65-a646-a4dce7a316cc,1.2055,26.3,116.15999999999998,241.5329735908417,0.8571428571428571,20.0,3.823378455220923,49.83902892936324,31.470999999999982,6.25,,,,,,,,,,,,,,,,,,,,,,
43507b46-faaf-46f4-bd52-72c6b109c430,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C,5b8b1ad7-88fe-4d30-950b-7432f351f36b,4.482900000000004,46.53,306.446,654.9534768338685,0.7272727272727273,52.0,3.212247353183991,134.24495168839954,90.46080000000006,O=C(C1=CC=CC=C1)N2N=NC3=C2C=CC=C3,6591513c-ab92-4ef5-8ae1-85f102074cbb,2.1198,47.78,223.235,399.748292014604,0.9473684210526316,26.0,2.136181033892176,97.49196107804867,63.69850000000002,CC(C)(C)C(C)C(C)C,5360a311-e081-4972-9215-26b5d9072f65,3.324600000000002,0.0,128.25899999999996,329.9803259624575,0.5,29.0,3.877604668586773,59.6587879430024,43.45700000000001,CC(C)(C)CC(C)(C)C,2b8465f2-f5e2-4d0a-b468-52ec4467def1,3.468700000000003,0.0,128.259,329.9803259624575,1.0,29.0,3.746417931251032,59.6587879430024,43.52700000000001,5.79,CCCCCCCCN(C1=CC=CC=C1)C2=CC=CC=C2CCCC,5b8b1ad7-88fe-4d30-950b-7432f351f36b,7.527800000000007,3.24,337.5510000000002,764.4039468910589,0.4615384615384615,60.0,2.0970057687829544,154.62763636852372,111.87800000000009,,,,,,,,,,,
442c19e7-ef4c-4bd2-b2e4-7b90741e5730,CCC(C)CC,c619e01a-fa8d-41eb-98e1-ac12ca5ad1c4,2.442500000000001,0.0,86.178,224.8123702908856,0.0,20.0,2.7541847860376616,40.563961599812586,29.74599999999998,CCCCC,c619e01a-fa8d-41eb-98e1-ac12ca5ad1c4,2.1965000000000003,0.0,72.151,189.7563850670283,0.0,17.0,2.19060968716425,34.19901948541599,25.19899999999999,CC(C)CCCCC,08fd5376-1bfd-4f0c-9c61-8d325ef74f40,3.2227000000000023,0.0,114.232,294.9243407386002,0.0,26.0,2.715842761293259,53.29384582860581,38.98,CCC(C)CCC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.832600000000001,0.0,100.205,259.8683555147429,0.0,23.0,2.831819966070785,46.92890371420919,34.362999999999985,5.44,,,,,,,,,,,,,,,,,,,,,,
44435a2c-9865-499e-b648-2a484b941db9,CCC(C)(C)CC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.832600000000001,0.0,100.20499999999998,259.8683555147429,0.0,23.0,3.360435142696057,46.92890371420919,34.362999999999985,CC(C)(C)CC(C)(C)C,2b8465f2-f5e2-4d0a-b468-52ec4467def1,3.468700000000003,0.0,128.259,329.9803259624575,1.0,29.0,3.746417931251032,59.6587879430024,43.52700000000001,,,,,,,,,,,,,,,,,,,,,,,5.65,,,,,,,,,,,,,,,,,,,,,,
444cf590-6651-413e-88b5-3326559980c5,CCCCCCC(C(C)CCC)CC(C)CCCCCC,3c132c45-5aea-4626-8a81-becbb02b10b0,8.005800000000008,0.0,296.583,750.6521486487452,0.0,65.0,4.050436333401613,136.0380933157617,98.86100000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445608e7-ad84-4e72-a883-5891ce44ce39,CC(C)(C)C(OC)=O,3c2a3660-996c-4e65-a646-a4dce7a316cc,1.2055,26.3,116.15999999999998,241.5329735908417,0.8571428571428571,20.0,3.823378455220923,49.83902892936324,31.470999999999982,CCCCC(C)C,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,2.832600000000001,0.0,100.20499999999998,259.8683555147429,0.0,23.0,2.678257743164726,46.92890371420919,34.362999999999985,CCCCCCC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.976700000000002,0.0,100.205,259.8683555147429,0.0,23.0,2.447472887876344,46.92890371420919,34.432999999999986,CCC(C)CC,c619e01a-fa8d-41eb-98e1-ac12ca5ad1c4,2.442500000000001,0.0,86.178,224.8123702908856,0.0,20.0,2.7541847860376616,40.563961599812586,29.74599999999998,7.91,,,,,,,,,,,,,,,,,,,,,,
44a69dc6-e2f9-4151-8902-b2f16735d546,CCC(CC(C)OCCCC)Cl,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,3.599100000000002,9.23,192.73,397.8256373106072,0.0909090909090909,33.0,3.2602402991720387,81.44054151378758,54.871000000000045,CC(C)(C)C(OC)=O,3c2a3660-996c-4e65-a646-a4dce7a316cc,1.2055,26.3,116.15999999999998,241.5329735908417,0.8571428571428571,20.0,3.823378455220923,49.83902892936324,31.470999999999982,CCCCCCC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.976700000000002,0.0,100.205,259.8683555147429,0.0,23.0,2.447472887876344,46.92890371420919,34.432999999999986,CCC(C)(C)CC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.832600000000001,0.0,100.20499999999998,259.8683555147429,0.0,23.0,3.360435142696057,46.92890371420919,34.362999999999985,8.247,,,,,,,,,,,,,,,,,,,,,,
45265121-1862-435f-b271-fe93352c7333,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C,5b8b1ad7-88fe-4d30-950b-7432f351f36b,4.482900000000004,46.53,306.446,654.9534768338685,0.7272727272727273,52.0,3.212247353183991,134.24495168839954,90.46080000000006,CCC(C)(C)CC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.832600000000001,0.0,100.20499999999998,259.8683555147429,0.0,23.0,3.360435142696057,46.92890371420919,34.362999999999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459349c6-f192-40cd-84b1-9ea4ef56fe1c,CCCCC,c619e01a-fa8d-41eb-98e1-ac12ca5ad1c4,2.1965000000000003,0.0,72.151,189.7563850670283,0.0,17.0,2.19060968716425,34.19901948541599,25.19899999999999,COC(C(C)(CC)C)=O,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,1.5956,26.3,130.18699999999998,276.58895881469897,0.25,23.0,3.970539116982576,56.20397104375984,36.088,CCCCCC,c619e01a-fa8d-41eb-98e1-ac12ca5ad1c4,2.5866000000000007,0.0,86.178,224.8123702908856,0.0,20.0,2.3390923149762908,40.563961599812586,29.81599999999998,CCC(C(OC)=O)CC,3c2a3660-996c-4e65-a646-a4dce7a316cc,1.5956,26.3,130.18699999999998,276.58895881469897,0.25,23.0,3.6437564476124793,56.20397104375983,36.088,6.66,,,,,,,,,,,,,,,,,,,,,,
469e3974-37a9-4873-a215-41aacd629763,CC(C)(C)CC(C)(C)C,2b8465f2-f5e2-4d0a-b468-52ec4467def1,3.468700000000003,0.0,128.259,329.9803259624575,1.0,29.0,3.746417931251032,59.6587879430024,43.52700000000001,CCC(C)(C)CC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.832600000000001,0.0,100.20499999999998,259.8683555147429,0.0,23.0,3.360435142696057,46.92890371420919,34.362999999999985,O=C(C1=CC=CC=C1)N2N=NC3=C2C=CC=C3,6591513c-ab92-4ef5-8ae1-85f102074cbb,2.1198,47.78,223.235,399.748292014604,0.9473684210526316,26.0,2.136181033892176,97.49196107804867,63.69850000000002,CCCCCCCCN(C1=CC=CC=C1)C2=CC=CC=C2CCCC,5b8b1ad7-88fe-4d30-950b-7432f351f36b,7.527800000000007,3.24,337.5510000000002,764.4039468910589,0.4615384615384615,60.0,2.0970057687829544,154.62763636852372,111.87800000000009,5.73,,,,,,,,,,,,,,,,,,,,,,
46dd732e-669c-4e6d-9b17-4abd54cc91b1,CCCCCCC(C(C(C)C)CCCCCC)CC(C(C)C)CCCCC,3c132c45-5aea-4626-8a81-becbb02b10b0,10.058199999999996,0.0,380.7450000000001,960.9880599918891,0.0,83.0,4.932046649120602,174.22774600214137,126.42300000000012,CCCCCCCC(C)C(CCCCC)C(C)CCCCC,3c132c45-5aea-4626-8a81-becbb02b10b0,8.395900000000006,0.0,310.61000000000007,785.7081338726025,0.0,68.0,4.164847340122857,142.40303543015833,103.4780000000001,,,,,,,,,,,,,,,,,,,,,,,7.66,,,,,,,,,,,,,,,,,,,,,,
472547a5-cdb3-49aa-b66b-0c8a463ea818,CCC(C)(C)CC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.832600000000001,0.0,100.20499999999998,259.8683555147429,0.0,23.0,3.360435142696057,46.92890371420919,34.362999999999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476913ea-96f3-4326-ad15-ad70f6c0c228,CC(C)(C)CC(C)(C)C,2b8465f2-f5e2-4d0a-b468-52ec4467def1,3.468700000000003,0.0,128.259,329.9803259624575,1.0,29.0,3.746417931251032,59.6587879430024,43.52700000000001,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C,5b8b1ad7-88fe-4d30-950b-7432f351f36b,4.482900000000004,46.53,306.446,654.9534768338685,0.7272727272727273,52.0,3.212247353183991,134.24495168839954,90.46080000000006,CCCCCCCCN(C1=CC=CC=C1)C2=CC=CC=C2CCCC,5b8b1ad7-88fe-4d30-950b-7432f351f36b,7.527800000000007,3.24,337.5510000000002,764.4039468910589,0.4615384615384615,60.0,2.0970057687829544,154.62763636852372,111.87800000000009,O=C(C1=CC=CC=C1)N2N=NC3=C2C=CC=C3,6591513c-ab92-4ef5-8ae1-85f102074cbb,2.1198,47.78,223.235,399.748292014604,0.9473684210526316,26.0,2.136181033892176,97.49196107804867,63.69850000000002,5.66,CCC(C)CCC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.832600000000001,0.0,100.205,259.8683555147429,0.0,23.0,2.831819966070785,46.92890371420919,34.362999999999985,,,,,,,,,,,
47f519ba-4944-46a6-99fc-0f951b23e52e,CCCCCCC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.976700000000002,0.0,100.205,259.8683555147429,0.0,23.0,2.447472887876344,46.92890371420919,34.432999999999986,COC(C(C)(CC)C)=O,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,1.5956,26.3,130.18699999999998,276.58895881469897,0.25,23.0,3.970539116982576,56.20397104375984,36.088,CCC(C)CCCC,5360a311-e081-4972-9215-26b5d9072f65,3.2227000000000023,0.0,114.232,294.9243407386002,0.0,26.0,2.862065598305084,53.29384582860581,38.98,,,,,,,,,,,,6.71,,,,,,,,,,,,,,,,,,,,,,
48c64611-90bc-4fc0-84d7-7a87903ca153,CCC(C)(C)CC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.832600000000001,0.0,100.20499999999998,259.8683555147429,0.0,23.0,3.360435142696057,46.92890371420919,34.362999999999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.32,,,,,,,,,,,,,,,,,,,,,,
4914d868-0d61-484b-b3cd-902895cffde7,CCC(C)(C)CC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.832600000000001,0.0,100.20499999999998,259.8683555147429,0.0,23.0,3.360435142696057,46.92890371420919,34.362999999999985,O=C(C1=CC=CC=C1)N2N=NC3=C2C=CC=C3,6591513c-ab92-4ef5-8ae1-85f102074cbb,2.1198,47.78,223.235,399.748292014604,0.9473684210526316,26.0,2.136181033892176,97.49196107804867,63.69850000000002,CC(C)(C)CC(C)(C)C,2b8465f2-f5e2-4d0a-b468-52ec4467def1,3.468700000000003,0.0,128.259,329.9803259624575,1.0,29.0,3.746417931251032,59.6587879430024,43.52700000000001,,,,,,,,,,,,5.806,,,,,,,,,,,,,,,,,,,,,,
4a811a52-bea3-4aae-b53f-4a465823fd8d,O=C(C1=CC=CC=C1)N2N=NC3=C2C=CC=C3,6591513c-ab92-4ef5-8ae1-85f102074cbb,2.1198,47.78,223.235,399.748292014604,0.9473684210526316,26.0,2.136181033892176,97.49196107804867,63.69850000000002,CCCCCCCCN(C1=CC=CC=C1)C2=CC=CC=C2CCCC,5b8b1ad7-88fe-4d30-950b-7432f351f36b,7.527800000000007,3.24,337.5510000000002,764.4039468910589,0.4615384615384615,60.0,2.0970057687829544,154.62763636852372,111.87800000000009,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C,5b8b1ad7-88fe-4d30-950b-7432f351f36b,4.482900000000004,46.53,306.446,654.9534768338685,0.7272727272727273,52.0,3.212247353183991,134.24495168839954,90.46080000000006,CC(C)(C)CC(C)(C)C,2b8465f2-f5e2-4d0a-b468-52ec4467def1,3.468700000000003,0.0,128.259,329.9803259624575,1.0,29.0,3.746417931251032,59.6587879430024,43.52700000000001,5.68,CC(C)(C)C(OC)=O,3c2a3660-996c-4e65-a646-a4dce7a316cc,1.2055,26.3,116.15999999999998,241.5329735908417,0.8571428571428571,20.0,3.823378455220923,49.83902892936324,31.470999999999982,CC(C)(C)C(C)C(C)C,5360a311-e081-4972-9215-26b5d9072f65,3.324600000000002,0.0,128.25899999999996,329.9803259624575,0.5,29.0,3.877604668586773,59.6587879430024,43.45700000000001
4b1b2dd8-94ec-4e2e-994f-30830ec15869,CC(C)(C)CC(C)(C)C,2b8465f2-f5e2-4d0a-b468-52ec4467def1,3.468700000000003,0.0,128.259,329.9803259624575,1.0,29.0,3.746417931251032,59.6587879430024,43.52700000000001,CC(C)(C)C(OC)=O,3c2a3660-996c-4e65-a646-a4dce7a316cc,1.2055,26.3,116.15999999999998,241.5329735908417,0.8571428571428571,20.0,3.823378455220923,49.83902892936324,31.470999999999982,CCCCC(C)C,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,2.832600000000001,0.0,100.20499999999998,259.8683555147429,0.0,23.0,2.678257743164726,46.92890371420919,34.362999999999985,CCCCCCC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.976700000000002,0.0,100.205,259.8683555147429,0.0,23.0,2.447472887876344,46.92890371420919,34.432999999999986,8.389,CCC(C)(C)CC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.832600000000001,0.0,100.20499999999998,259.8683555147429,0.0,23.0,3.360435142696057,46.92890371420919,34.362999999999985,,,,,,,,,,,
4bebe9d9-aaf1-4adb-adb8-681a12bfc6f2,CC(C)(C)C(OC)=O,3c2a3660-996c-4e65-a646-a4dce7a316cc,1.2055,26.3,116.15999999999998,241.5329735908417,0.8571428571428571,20.0,3.823378455220923,49.83902892936324,31.470999999999982,CCCC(C)CCC,5360a311-e081-4972-9215-26b5d9072f65,3.2227000000000023,0.0,114.232,294.9243407386002,0.0,26.0,2.919612641438553,53.29384582860581,38.98,CCCCC,c619e01a-fa8d-41eb-98e1-ac12ca5ad1c4,2.1965000000000003,0.0,72.151,189.7563850670283,0.0,17.0,2.19060968716425,34.19901948541599,25.19899999999999,CC(C)CCCCC,08fd5376-1bfd-4f0c-9c61-8d325ef74f40,3.2227000000000023,0.0,114.232,294.9243407386002,0.0,26.0,2.715842761293259,53.29384582860581,38.98,7.21,CCC(C)CC,c619e01a-fa8d-41eb-98e1-ac12ca5ad1c4,2.442500000000001,0.0,86.178,224.8123702908856,0.0,20.0,2.7541847860376616,40.563961599812586,29.74599999999998,,,,,,,,,,,
4c51b419-8084-401b-babe-38c242b8fcd8,CC(C)(C)C(OC)=O,3c2a3660-996c-4e65-a646-a4dce7a316cc,1.2055,26.3,116.15999999999998,241.5329735908417,0.8571428571428571,20.0,3.823378455220923,49.83902892936324,31.470999999999982,CCC(CC(C)OCCCC)Cl,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,3.599100000000002,9.23,192.73,397.8256373106072,0.0909090909090909,33.0,3.2602402991720387,81.44054151378758,54.871000000000045,CCCCC,c619e01a-fa8d-41eb-98e1-ac12ca5ad1c4,2.1965000000000003,0.0,72.151,189.7563850670283,0.0,17.0,2.19060968716425,34.19901948541599,25.19899999999999,CCCCCCC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.976700000000002,0.0,100.205,259.8683555147429,0.0,23.0,2.447472887876344,46.92890371420919,34.432999999999986,6.47,,,,,,,,,,,,,,,,,,,,,,
4daddbd9-e435-496c-8751-9de3ff1defb2,COC(C(C)(CC)C)=O,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,1.5956,26.3,130.18699999999998,276.58895881469897,0.25,23.0,3.970539116982576,56.20397104375984,36.088,CCCCCC,c619e01a-fa8d-41eb-98e1-ac12ca5ad1c4,2.5866000000000007,0.0,86.178,224.8123702908856,0.0,20.0,2.3390923149762908,40.563961599812586,29.81599999999998,CCCCC,c619e01a-fa8d-41eb-98e1-ac12ca5ad1c4,2.1965000000000003,0.0,72.151,189.7563850670283,0.0,17.0,2.19060968716425,34.19901948541599,25.19899999999999,CCCC(C)CCC,5360a311-e081-4972-9215-26b5d9072f65,3.2227000000000023,0.0,114.232,294.9243407386002,0.0,26.0,2.919612641438553,53.29384582860581,38.98,13.12,O=S(C1=CC=C([C18H21])C=C1)(O)=O,02f565bd-6067-44f5-8557-3280c505dcdc,,,,,,,,,,,,,,,,,,,,
4e45f539-ee47-491a-bad4-15b49bb82290,CCCCC,c619e01a-fa8d-41eb-98e1-ac12ca5ad1c4,2.1965000000000003,0.0,72.151,189.7563850670283,0.0,17.0,2.19060968716425,34.19901948541599,25.19899999999999,CC(C)(C)C(OC)=O,3c2a3660-996c-4e65-a646-a4dce7a316cc,1.2055,26.3,116.15999999999998,241.5329735908417,0.8571428571428571,20.0,3.823378455220923,49.83902892936324,31.470999999999982,,,,,,,,,,,,,,,,,,,,,,,5.553,,,,,,,,,,,,,,,,,,,,,,
4e6adad2-38b7-47d4-9065-e2f906ce8b9b,CCCCCCC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.976700000000002,0.0,100.205,259.8683555147429,0.0,23.0,2.447472887876344,46.92890371420919,34.432999999999986,CC(C)(C)CC(C)(C)C,2b8465f2-f5e2-4d0a-b468-52ec4467def1,3.468700000000003,0.0,128.259,329.9803259624575,1.0,29.0,3.746417931251032,59.6587879430024,43.52700000000001,CC(C)(C)C(OC)=O,3c2a3660-996c-4e65-a646-a4dce7a316cc,1.2055,26.3,116.15999999999998,241.5329735908417,0.8571428571428571,20.0,3.823378455220923,49.83902892936324,31.470999999999982,CCCCC(C)C,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,2.832600000000001,0.0,100.20499999999998,259.8683555147429,0.0,23.0,2.678257743164726,46.92890371420919,34.362999999999985,8.41,CCC(C)(C)CC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.832600000000001,0.0,100.20499999999998,259.8683555147429,0.0,23.0,3.360435142696057,46.92890371420919,34.362999999999985,CC(C)CCCCC,08fd5376-1bfd-4f0c-9c61-8d325ef74f40,3.2227000000000023,0.0,114.232,294.9243407386002,0.0,26.0,2.715842761293259,53.29384582860581,38.98
4eb74bc9-5ebd-455e-8e1b-3077c4875c15,CCCCC(C)C,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,2.832600000000001,0.0,100.20499999999998,259.8683555147429,0.0,23.0,2.678257743164726,46.92890371420919,34.362999999999985,CCC(C)(C)CC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.832600000000001,0.0,100.20499999999998,259.8683555147429,0.0,23.0,3.360435142696057,46.92890371420919,34.362999999999985,CCCCCCC,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2.976700000000002,0.0,100.205,259.8683555147429,0.0,23.0,2.447472887876344,46.92890371420919,34.432999999999986,,,,,,,,,,,,9.09,,,,,,,,,,,,,,,,,,,,,,
